document_id	pdf_page_index	warning	disposition	review_basis	notes
KB-WHO-LBM4	20	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4	21	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	24	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4	25	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	43	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	FALLBACK_REQUIRED_SUBSTANTIVE_ROTATED_STRUCTURE	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Rendered page contains a substantive likelihood-by-consequence control-measure figure whose spatial relationships are not represented authoritatively by native candidate text. Native page candidate is excluded pending reviewed fallback integration.
KB-WHO-LBM4	47	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	68	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4	69	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	78	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4	79	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	85	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	97	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	103	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	110	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4	111	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and boxes are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4	121	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4	122	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4	123	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4	124	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-BSC	2	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-BSC	12	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-BSC	13	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table structure, claims, and final structure remain review-gated.
KB-WHO-LBM4-BSC	16	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-BSC	17	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table structure, claims, and final structure remain review-gated.
KB-WHO-LBM4-BSC	20	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-BSC	21	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table structure, claims, and final structure remain review-gated.
KB-WHO-LBM4-BSC	27	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table structure, claims, and final structure remain review-gated.
KB-WHO-LBM4-BSC	47	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-BSC	48	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-BSC	49	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-BSC	50	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is publisher back-cover artwork without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-DECON	2	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DECON	12	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DECON	13	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table structure, claims, and final structure remain review-gated.
KB-WHO-LBM4-DECON	15	FONT_ENCODING_CFF_REQUIRES_FONTTOOLS	ACCEPT_TEXT_FONTTOOLS_NO_TEXT_DELTA	CONTROLLED_BEFORE_AFTER_BENCHMARK	fonttools==4.64.0 produced no text delta; rendered body prose is visible.
KB-WHO-LBM4-DECON	15	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_PROSE_ROTATED_SECTION_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Body prose is visibly present; omitted rotated content is the section-side label. Figure semantics remain review-gated.
KB-WHO-LBM4-DECON	36	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DECON	37	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table structure, claims, and final structure remain review-gated.
KB-WHO-LBM4-DECON	48	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DECON	49	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table structure, claims, and final structure remain review-gated.
KB-WHO-LBM4-DECON	59	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-DECON	60	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-DECON	61	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DECON	62	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	2	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	17	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	18	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	19	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	21	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	28	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	29	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	36	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	37	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	43	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	44	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	45	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	55	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	FALLBACK_REQUIRED_SUBSTANTIVE_ROTATED_STRUCTURE	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Rendered page contains a substantive project flowchart whose sequence and branch relationships are not represented authoritatively by native candidate text. Native page candidate is excluded pending reviewed fallback integration.
KB-WHO-LBM4-DESIGN	62	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	63	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	70	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	71	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	FALLBACK_REQUIRED_SUBSTANTIVE_ROTATED_STRUCTURE	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Rendered page contains a substantive project flowchart whose sequence and branch relationships are not represented authoritatively by native candidate text. Native page candidate is excluded pending reviewed fallback integration.
KB-WHO-LBM4-DESIGN	78	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	79	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-DESIGN	86	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-DESIGN	87	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-DESIGN	88	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	2	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	13	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	14	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	15	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	19	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	FALLBACK_REQUIRED_SUBSTANTIVE_ROTATED_STRUCTURE	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Rendered page contains a substantive cyclical framework or specimen workflow whose sequence and path relationships are not represented authoritatively by native candidate text. Native page candidate is excluded pending reviewed fallback integration.
KB-WHO-LBM4-OUTBREAK	26	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
